timestamp,store_id,item_id,sales
2023-02-01,001,0114,1
2023-02-01,001,0115,1
2023-02-01,001,0116,1
2023-02-01,001,0117,1
2023-02-01,001,0118,1
2023-02-01,001,0119,1
2023-02-01,001,0120,1
2023-02-01,001,0121,1
2023-02-01,001,0122,1
2023-02-01,001,0123,1
2023-02-01,001,0124,1
2023-02-01,001,0125,1
2023-02-01,001,0126,1
2023-02-01,001,0127,1
2023-02-01,001,0128,1
2023-02-01,001,0129,1
2023-02-01,001,0130,1
2023-02-01,001,0131,1
2023-02-01,001,0132,1
2023-02-01,001,0133,1
2023-02-01,001,0134,1
2023-02-01,001,0135,1
2023-02-01,001,0136,1
2023-02-01,001,0137,1
2023-02-01,001,0138,1
2023-02-01,001,0139,1
2023-02-01,001,0140,1
2023-02-01,001,0141,1
2023-02-01,001,0142,1
2023-02-01,001,0143,1
2023-02-01,001,0144,1
2023-02-01,001,0145,1
2023-02-01,001,0146,1
2023-02-01,001,0147,1
2023-02-01,001,0148,1
2023-02-01,001,0149,1
2023-02-01,001,0150,1
2023-02-01,001,0151,1
2023-02-01,001,0152,1
2023-02-01,001,0153,1
2023-02-01,001,0154,1
2023-02-01,001,0155,1
2023-02-01,001,0156,1
2023-02-01,001,0157,1
2023-02-01,001,0158,1
2023-02-01,001,0159,1
2023-02-01,001,0160,1
2023-02-01,001,0161,1
2023-02-01,001,0162,1
2023-02-01,001,0163,1
2023-02-01,001,0164,1
2023-02-01,001,0165,1
2023-02-01,001,0166,1
2023-02-01,001,0167,1
2023-02-01,001,0168,1
2023-02-01,001,0169,1
2023-02-01,001,0170,1
2023-02-01,001,0171,1
2023-02-01,001,0172,1
2023-02-01,001,0173,1
2023-02-01,001,0174,1
2023-02-01,001,0175,1
2023-02-01,001,0176,1
2023-02-01,001,0177,1
2023-02-01,001,0178,1
2023-02-01,001,0179,1
2023-02-01,001,0180,1
2023-02-01,001,0181,1
2023-02-01,001,0182,1
2023-02-01,001,0183,1
2023-02-01,001,0184,1
2023-02-01,001,0185,1
2023-02-01,001,0186,1
2023-02-01,001,0187,1
2023-02-01,001,0188,1
2023-02-01,001,0189,1
2023-02-01,001,0190,1
2023-02-01,001,0191,1
2023-02-01,001,0192,1
2023-02-01,001,0193,1
2023-02-01,001,0194,1
2023-02-01,001,0195,1
2023-02-01,001,0196,1
2023-02-01,001,0197,1
2023-02-01,001,0198,1
2023-02-01,001,0199,1
2023-02-01,001,0200,1
2023-02-01,001,0201,1
2023-02-01,001,0202,1
2023-02-01,001,0203,1
2023-02-01,001,0204,1
2023-02-01,001,0205,1
2023-02-01,001,0206,1
2023-02-01,001,0207,1
2023-02-01,001,0208,1
2023-02-01,001,0209,1
2023-02-01,001,0210,1
2023-02-01,001,0211,1
2023-02-01,001,0212,1
2023-02-01,001,0213,1
2023-02-01,001,0214,1
2023-02-01,001,0215,1
2023-02-01,001,0216,1
2023-02-01,001,0217,1
2023-02-01,001,0218,1
2023-02-01,001,0219,1
2023-02-01,001,0220,1
2023-02-01,001,0221,1
2023-02-01,001,0222,1
2023-02-01,001,0223,1
2023-02-01,001,0224,1
2023-02-01,001,0225,1
2023-02-01,001,0226,1
2023-02-01,001,0227,1
2023-02-01,001,0228,1
2023-02-01,001,0229,1
2023-02-01,001,0230,1
2023-02-01,001,0231,1
2023-02-01,001,0232,1
2023-02-01,001,0233,1
2023-02-01,001,0234,1
2023-02-01,001,0235,1
2023-02-01,001,0236,1
2023-02-01,001,0237,1
2023-02-01,001,0238,1
2023-02-01,001,0239,1
2023-02-01,001,0240,1
2023-02-01,001,0241,1
2023-02-01,001,0242,1
2023-02-01,001,0243,1
2023-02-01,001,0244,1
2023-02-01,001,0245,1
2023-02-01,001,0246,1
2023-02-01,001,0247,1
2023-02-01,001,0248,1
2023-02-01,001,0249,1
2023-02-01,001,0250,1
2023-02-01,001,0251,1
2023-02-01,001,0252,1
2023-02-01,001,0253,1
2023-02-01,001,0254,1
2023-02-01,001,0255,1
2023-02-01,001,0256,1
2023-02-01,001,0257,1
2023-02-01,001,0258,1
2023-02-01,001,0259,1
2023-02-01,001,0260,1
2023-02-01,001,0261,1
2023-02-01,001,0262,1
2023-02-01,001,0263,1
2023-02-01,001,0264,1
2023-02-01,001,0265,1
2023-02-01,001,0266,1
2023-02-01,001,0267,1
2023-02-01,001,0268,1
2023-02-01,001,0269,1
2023-02-01,001,0270,1
2023-02-01,001,0271,1
2023-02-01,001,0272,1
2023-02-01,001,0273,1
2023-02-01,001,0274,1
2023-02-01,001,0275,1
2023-02-01,001,0276,1
2023-02-01,001,0277,1
2023-02-01,001,0278,1
2023-02-01,001,0279,1
2023-02-01,001,0280,1
2023-02-01,001,0281,1
2023-02-01,001,0282,1
2023-02-01,001,0283,1
2023-02-01,001,0284,1
2023-02-01,001,0285,1
2023-02-01,001,0286,1
2023-02-01,001,0287,1
2023-02-01,001,0288,1
2023-02-01,001,0289,1
2023-02-01,001,0290,1
2023-02-01,001,0291,1
2023-02-01,001,0292,1
2023-02-01,001,0293,1
2023-02-01,001,0294,1
2023-02-01,001,0295,1
2023-02-01,001,0296,1
2023-02-01,001,0297,1
2023-02-01,001,0298,1
2023-02-01,001,0299,1
2023-02-01,001,0300,1
2023-02-01,001,0301,1
2023-02-01,001,0302,1
2023-02-01,001,0303,1
2023-02-01,001,0304,1
2023-02-01,001,0305,1
2023-02-01,001,0306,1
2023-02-01,001,0307,1
2023-02-01,001,0308,1
2023-02-01,001,0309,1
2023-02-01,001,0310,1
2023-02-01,001,0311,1
2023-02-01,001,0312,1
2023-02-01,001,0313,1
2023-02-01,001,0314,1
2023-02-01,001,0315,1
2023-02-01,001,0316,1
2023-02-01,001,0317,1
2023-02-01,001,0318,1
2023-02-01,001,0319,1
2023-02-01,001,0320,1
2023-02-01,001,0321,1
2023-02-01,001,0322,1
2023-02-01,001,0323,1
2023-02-01,001,0324,1
2023-02-01,001,0325,1
2023-02-01,001,0326,1
2023-02-01,001,0327,1
2023-02-01,001,0328,1
2023-02-01,001,0329,1
2023-02-01,001,0330,1
2023-02-01,001,0331,1
2023-02-01,001,0332,1
2023-02-01,001,0333,1
2023-02-01,001,0334,1
2023-02-01,001,0335,1
2023-02-01,001,0336,1
2023-02-01,001,0337,1
2023-02-01,001,0338,1
2023-02-01,001,0339,1
2023-02-01,001,0340,1
2023-02-01,001,0341,1
2023-02-01,001,0342,1
2023-02-01,001,0343,1
2023-02-01,001,0344,1
2023-02-01,001,0345,1
2023-02-01,001,0346,1
2023-02-01,001,0347,1
2023-02-01,001,0348,1
2023-02-01,001,0349,1
2023-02-01,001,0350,1
2023-02-01,001,0351,1
2023-02-01,001,0352,1
2023-02-01,001,0353,1
2023-02-01,001,0354,1
2023-02-01,001,0355,1
2023-02-01,001,0356,1
2023-02-01,001,0357,1
2023-02-01,001,0358,1
2023-02-01,001,0359,1
2023-02-01,001,0360,1
2023-02-01,001,0361,1
2023-02-01,001,0362,1
2023-02-01,001,0363,1
2023-02-01,001,0364,1
2023-02-01,001,0365,1
2023-02-01,001,0366,1
2023-02-01,001,0367,1
2023-02-01,001,0368,1
2023-02-01,001,0369,1
2023-02-01,001,0370,1
2023-02-01,001,0371,1
2023-02-01,001,0372,1
2023-02-01,001,0373,1
2023-02-01,001,0374,1
2023-02-01,001,0375,1
2023-02-01,001,0376,1
2023-02-01,001,0377,1
2023-02-01,001,0378,1
2023-02-01,001,0379,1
2023-02-01,001,0380,1
2023-02-01,001,0381,1
2023-02-01,001,0382,1
2023-02-01,001,0383,1
2023-02-01,001,0384,1
2023-02-01,001,0385,1
2023-02-01,001,0386,1
2023-02-01,001,0387,1
2023-02-01,001,0388,1
2023-02-01,001,0389,1
2023-02-01,001,0390,1
2023-02-01,001,0391,1
2023-02-01,001,0392,1
2023-02-01,001,0393,1
2023-02-01,001,0394,1
2023-02-01,001,0395,1
2023-02-01,001,0396,1
2023-02-01,001,0397,1
2023-02-01,001,0398,1
2023-02-01,001,0399,1
2023-02-01,001,0400,1
2023-02-01,001,0401,1
2023-02-01,001,0402,1
2023-02-01,001,0403,1
2023-02-01,001,0404,1
2023-02-01,001,0405,1
2023-02-01,001,0406,1
2023-02-01,001,0407,1
2023-02-01,001,0408,1
2023-02-01,001,0409,1
2023-02-01,001,0410,1
2023-02-01,001,0411,1
2023-02-01,001,0412,1
2023-02-01,001,0413,1
2023-02-01,001,0414,1
2023-02-01,001,0415,1
2023-02-01,001,0416,1
2023-02-01,001,0417,1
2023-02-01,001,0418,1
2023-02-01,001,0419,1
2023-02-01,001,0420,1
2023-02-01,001,0421,1
2023-02-01,001,0422,1
2023-02-01,001,0423,1
2023-02-01,001,0424,1
2023-02-01,001,0425,1
2023-02-01,001,0426,1
2023-02-01,001,0427,1
2023-02-01,001,0428,1
2023-02-01,001,0429,1
2023-02-01,001,0430,1
2023-02-01,001,0431,1
2023-02-01,001,0432,1
2023-02-01,001,0433,1
2023-02-01,001,0434,1
2023-02-01,001,0435,1
2023-02-01,001,0436,1
2023-02-01,001,0437,1
2023-02-01,001,0438,1
2023-02-01,001,0439,1
2023-02-01,001,0440,1
2023-02-01,001,0441,1
2023-02-01,001,0442,1
2023-02-01,001,0443,1
2023-02-01,001,0444,1
2023-02-01,001,0445,1
2023-02-01,001,0446,1
2023-02-01,001,0447,1
2023-02-01,001,0448,1
2023-02-01,001,0449,1
2023-02-01,001,0450,1
2023-02-01,001,0451,1
2023-02-01,001,0452,1
2023-02-01,001,0453,1
2023-02-01,001,0454,1
2023-02-01,001,0455,1
2023-02-01,001,0456,1
2023-02-01,001,0457,1
2023-02-01,001,0458,1
2023-02-01,001,0459,1
2023-02-01,001,0460,1
2023-02-01,001,0461,1
2023-02-01,001,0462,1
2023-02-01,001,0463,1
2023-02-01,001,0464,1
2023-02-01,001,0465,1
2023-02-01,001,0466,1
2023-02-01,001,0467,1
2023-02-01,001,0468,1
2023-02-01,001,0469,1
2023-02-01,001,0470,1
2023-02-01,001,0471,1
2023-02-01,001,0472,1
2023-02-01,001,0473,1
2023-02-01,001,0474,1
2023-02-01,001,0475,1
2023-02-01,001,0476,1
2023-02-01,001,0477,1
2023-02-01,001,0478,1
2023-02-01,001,0479,1
2023-02-01,001,0480,1
2023-02-01,001,0481,1
2023-02-01,001,0482,1
2023-02-01,001,0483,1
2023-02-01,001,0484,1
2023-02-01,001,0485,1
2023-02-01,001,0486,1
2023-02-01,001,0487,1
2023-02-01,001,0488,1
2023-02-01,001,0489,1
2023-02-01,001,0490,1
2023-02-01,001,0491,1
2023-02-01,001,0492,1
2023-02-01,001,0493,1
2023-02-01,001,0494,1
2023-02-01,001,0495,1
2023-02-01,001,0496,1
2023-02-01,001,0497,1
2023-02-01,001,0498,1
2023-02-01,001,0499,1
2023-02-01,001,0500,1
2023-02-01,001,0501,1
2023-02-01,001,0502,1
2023-02-01,001,0503,1
2023-02-01,001,0504,1
2023-02-01,001,0505,1
2023-02-01,001,0506,1
2023-02-01,001,0507,1
2023-02-01,001,0508,1
2023-02-01,001,0509,1
2023-02-01,001,0510,1
2023-02-01,001,0511,1
2023-02-01,001,0512,1
2023-02-01,001,0513,1
2023-02-01,001,0514,1
2023-02-01,001,0515,1
2023-02-01,001,0516,1
2023-02-01,001,0517,1
2023-02-01,001,0518,1
2023-02-01,001,0519,1
2023-02-01,001,0520,1
2023-02-01,001,0521,1
2023-02-01,001,0522,1
2023-02-01,001,0523,1
2023-02-01,001,0524,1
2023-02-01,001,0525,1
2023-02-01,001,0526,1
2023-02-01,001,0527,1
2023-02-01,001,0528,1
2023-02-01,001,0529,1
2023-02-01,001,0530,1
2023-02-01,001,0531,1
2023-02-01,001,0532,1
2023-02-01,001,0533,1
2023-02-01,001,0534,1
2023-02-01,001,0535,1
2023-02-01,001,0536,1
2023-02-01,001,0537,1
2023-02-01,001,0538,1
2023-02-01,001,0539,1
2023-02-01,001,0540,1
2023-02-01,001,0541,1
2023-02-01,001,0542,1
2023-02-01,001,0543,1
2023-02-01,001,0544,1
2023-02-01,001,0545,1
2023-02-01,001,0546,1
2023-02-01,001,0547,1
2023-02-01,001,0548,1
2023-02-01,001,0549,1
2023-02-01,001,0550,1
2023-02-01,001,0551,1
2023-02-01,001,0552,1
2023-02-01,001,0553,1
2023-02-01,001,0554,1
2023-02-01,001,0555,1
2023-02-01,001,0556,1
2023-02-01,001,0557,1
2023-02-01,001,0558,1
2023-02-01,001,0559,1
2023-02-01,001,0560,1
2023-02-01,001,0561,1
2023-02-01,001,0562,1
2023-02-01,001,0563,1
2023-02-01,001,0564,1
2023-02-01,001,0565,1
2023-02-01,001,0566,1
2023-02-01,001,0567,1
2023-02-01,001,0568,1
2023-02-01,001,0569,1
2023-02-01,001,0570,1
2023-02-01,001,0571,1
2023-02-01,001,0572,1
2023-02-01,001,0573,1
2023-02-01,001,0574,1
2023-02-01,001,0575,1
2023-02-01,001,0576,1
2023-02-01,001,0577,1
2023-02-01,001,0578,1
2023-02-01,001,0579,1
2023-02-01,001,0580,1
2023-02-01,001,0581,1
2023-02-01,001,0582,1
2023-02-01,001,0583,1
2023-02-01,001,0584,1
2023-02-01,001,0585,1
2023-02-01,001,0586,1
2023-02-01,001,0587,1
2023-02-01,001,0588,1
2023-02-01,001,0589,1
2023-02-01,001,0590,1
2023-02-01,001,0591,1
2023-02-01,001,0592,1
2023-02-01,001,0593,1
2023-02-01,001,0594,1
2023-02-01,001,0595,1
2023-02-01,001,0596,1
2023-02-01,001,0597,1
2023-02-01,001,0598,1
2023-02-01,001,0599,1
2023-02-01,001,0600,1
2023-02-01,001,0601,1
2023-02-01,001,0602,1
2023-02-01,001,0603,1
2023-02-01,001,0604,1
2023-02-01,001,0605,1
2023-02-01,001,0606,1
2023-02-01,001,0607,1
2023-02-01,001,0608,1
2023-02-01,001,0609,1
2023-02-01,001,0610,1
2023-02-01,001,0611,1
2023-02-01,001,0612,1
2023-02-01,001,0613,1
2023-02-01,001,0614,1
2023-02-01,001,0615,1
2023-02-01,001,0616,1
2023-02-01,001,0617,1
2023-02-01,001,0618,1
2023-02-01,001,0619,1
2023-02-01,001,0620,1
2023-02-01,001,0621,1
2023-02-01,001,0622,1
2023-02-01,001,0623,1
2023-02-01,001,0624,1
2023-02-01,001,0625,1
2023-02-01,001,0626,1
2023-02-01,001,0627,1
2023-02-01,001,0628,1
2023-02-01,001,0629,1
2023-02-01,001,0630,1
2023-02-01,001,0631,1
2023-02-01,001,0632,1
2023-02-01,001,0633,1
2023-02-01,001,0634,1
2023-02-01,001,0635,1
2023-02-01,001,0636,1
2023-02-01,001,0637,1
2023-02-01,001,0638,1
2023-02-01,001,0639,1
2023-02-01,001,0640,1
2023-02-01,001,0641,1
2023-02-01,001,0642,1
2023-02-01,001,0643,1
2023-02-01,001,0644,1
2023-02-01,001,0645,1
2023-02-01,001,0646,1
2023-02-01,001,0647,1
2023-02-01,001,0648,1
2023-02-01,001,0649,1
2023-02-01,001,0650,1
2023-02-01,001,0651,1
2023-02-01,001,0652,1
2023-02-01,001,0653,1
2023-02-01,001,0654,1
2023-02-01,001,0655,1
2023-02-01,001,0656,1
2023-02-01,001,0657,1
2023-02-01,001,0658,1
2023-02-01,001,0659,1
2023-02-01,001,0660,1
2023-02-01,001,0661,1
2023-02-01,001,0662,1
2023-02-01,001,0663,1
2023-02-01,001,0664,1
2023-02-01,001,0665,1
2023-02-01,001,0666,1
2023-02-01,001,0667,1
2023-02-01,001,0668,1
2023-02-01,001,0669,1
2023-02-01,001,0670,1
2023-02-01,001,0671,1
2023-02-01,001,0672,1
2023-02-01,001,0673,1
2023-02-01,001,0674,1
2023-02-01,001,0675,1
2023-02-01,001,0676,1
2023-02-01,001,0677,1
2023-02-01,001,0678,1
2023-02-01,001,0679,1
2023-02-01,001,0680,1
2023-02-01,001,0681,1
2023-02-01,001,0682,1
2023-02-01,001,0683,1
2023-02-01,001,0684,1
2023-02-01,001,0685,1
2023-02-01,001,0686,1
2023-02-01,001,0687,1
2023-02-01,001,0688,1
2023-02-01,001,0689,1
2023-02-01,001,0690,1
2023-02-01,001,0691,1
2023-02-01,001,0692,1
2023-02-01,001,0693,1
2023-02-01,001,0694,1
2023-02-01,001,0695,1
2023-02-01,001,0696,1
2023-02-01,001,0697,1
2023-02-01,001,0698,1
2023-02-01,001,0699,1
2023-02-01,001,0700,1
2023-02-01,001,0701,1
2023-02-01,001,0702,1
2023-02-01,001,0703,1
2023-02-01,001,0704,1
2023-02-01,001,0705,1
2023-02-01,001,0706,1
2023-02-01,001,0707,1
2023-02-01,001,0708,1
2023-02-01,001,0709,1
2023-02-01,001,0710,1
2023-02-01,001,0711,1
2023-02-01,001,0712,1
2023-02-01,001,0713,1
2023-02-01,001,0714,1
2023-02-01,001,0715,1
2023-02-01,001,0716,1
2023-02-01,001,0717,1
2023-02-01,001,0718,1
2023-02-01,001,0719,1
2023-02-01,001,0720,1
2023-02-01,001,0721,1
2023-02-01,001,0722,1
2023-02-01,001,0723,1
2023-02-01,001,0724,1
2023-02-01,001,0725,1
2023-02-01,001,0726,1
2023-02-01,001,0727,1
2023-02-01,001,0728,1
2023-02-01,001,0729,1
2023-02-01,001,0730,1
2023-02-01,001,0731,1
2023-02-01,001,0732,1
2023-02-01,001,0733,1
2023-02-01,001,0734,1
2023-02-01,001,0735,1
2023-02-01,001,0736,1
2023-02-01,001,0737,1
2023-02-01,001,0738,1
2023-02-01,001,0739,1
2023-02-01,001,0740,1
2023-02-01,001,0741,1
2023-02-01,001,0742,1
2023-02-01,001,0743,1
2023-02-01,001,0744,1
2023-02-01,001,0745,1
2023-02-01,001,0746,1
2023-02-01,001,0747,1
2023-02-01,001,0748,1
2023-02-01,001,0749,1
2023-02-01,001,0750,1
2023-02-01,001,0751,1
2023-02-01,001,0752,1
2023-02-01,001,0753,1
2023-02-01,001,0754,1
2023-02-01,001,0755,1
2023-02-01,001,0756,1
2023-02-01,001,0757,1
2023-02-01,001,0758,1
2023-02-01,001,0759,1
2023-02-01,001,0760,1
2023-02-01,001,0761,1
2023-02-01,001,0762,1
2023-02-01,001,0763,1
2023-02-01,001,0764,1
2023-02-01,001,0765,1
2023-02-01,001,0766,1
2023-02-01,001,0767,1
2023-02-01,001,0768,1
2023-02-01,001,0769,1
2023-02-01,001,0770,1
2023-02-01,001,0771,1
2023-02-01,001,0772,1
2023-02-01,001,0773,1
2023-02-01,001,0774,1
2023-02-01,001,0775,1
2023-02-01,001,0776,1
2023-02-01,001,0777,1
2023-02-01,001,0778,1
2023-02-01,001,0779,1
2023-02-01,001,0780,1
2023-02-01,001,0781,1
2023-02-01,001,0782,1
2023-02-01,001,0783,1
2023-02-01,001,0784,1
2023-02-01,001,0785,1
2023-02-01,001,0786,1
2023-02-01,001,0787,1
2023-02-01,001,0788,1
2023-02-01,001,0789,1
2023-02-01,001,0790,1
2023-02-01,001,0791,1
2023-02-01,001,0792,1
2023-02-01,001,0793,1
2023-02-01,001,0794,1
2023-02-01,001,0795,1
2023-02-01,001,0796,1
2023-02-01,001,0797,1
2023-02-01,001,0798,1
2023-02-01,001,0799,1
2023-02-01,001,0800,1
2023-02-01,001,0801,1
2023-02-01,001,0802,1
2023-02-01,001,0803,1
2023-02-01,001,0804,1
2023-02-01,001,0805,1
2023-02-01,001,0806,1
2023-02-01,001,0807,1
2023-02-01,001,0808,1
2023-02-01,001,0809,1
2023-02-01,001,0810,1
2023-02-01,001,0811,1
2023-02-01,001,0812,1
2023-02-01,001,0813,1
2023-02-01,001,0814,1
2023-02-01,001,0815,1
2023-02-01,001,0816,1
2023-02-01,001,0817,1
2023-02-01,001,0818,1
2023-02-01,001,0819,1
2023-02-01,001,0820,1
2023-02-01,001,0821,1
2023-02-01,001,0822,1
2023-02-01,001,0823,1
2023-02-01,001,0824,1
2023-02-01,001,0825,1
2023-02-01,001,0826,1
2023-02-01,001,0827,1
2023-02-01,001,0828,1
2023-02-01,001,0829,1
2023-02-01,001,0830,1
2023-02-01,001,0831,1
2023-02-01,001,0832,1
2023-02-01,001,0833,1
2023-02-01,001,0834,1
2023-02-01,001,0835,1
2023-02-01,001,0836,1
2023-02-01,001,0837,1
2023-02-01,001,0838,1
2023-02-01,001,0839,1
2023-02-01,001,0840,1
2023-02-01,001,0841,1
2023-02-01,001,0842,1
2023-02-01,001,0843,1
2023-02-01,001,0844,1
2023-02-01,001,0845,1
2023-02-01,001,0846,1
2023-02-01,001,0847,1
2023-02-01,001,0848,1
2023-02-01,001,0849,1
2023-02-01,001,0850,1
2023-02-01,001,0851,1
2023-02-01,001,0852,1
2023-02-01,001,0853,1
2023-02-01,001,0854,1
2023-02-01,001,0855,1
2023-02-01,001,0856,1
2023-02-01,001,0857,1
2023-02-01,001,0858,1
2023-02-01,001,0859,1
2023-02-01,001,0860,1
2023-02-01,001,0861,1
2023-02-01,001,0862,1
2023-02-01,001,0863,1
2023-02-01,001,0864,1
2023-02-01,001,0865,1
2023-02-01,001,0866,1
2023-02-01,001,0867,1
2023-02-01,001,0868,1
2023-02-01,001,0869,1
2023-02-01,001,0870,1
2023-02-01,001,0871,1
2023-02-01,001,0872,1
2023-02-01,001,0873,1
2023-02-01,001,0874,1
2023-02-01,001,0875,1
2023-02-01,001,0876,1
2023-02-01,001,0877,1
2023-02-01,001,0878,1
2023-02-01,001,0879,1
2023-02-01,001,0880,1
2023-02-01,001,0881,1
2023-02-01,001,0882,1
2023-02-01,001,0883,1
2023-02-01,001,0884,1
2023-02-01,001,0885,1
2023-02-01,001,0886,1
2023-02-01,001,0887,1
2023-02-01,001,0888,1
2023-02-01,001,0889,1
2023-02-01,001,0890,1
2023-02-01,001,0891,1
2023-02-01,001,0892,1
2023-02-01,001,0893,1
2023-02-01,001,0894,1
2023-02-01,001,0895,1
2023-02-01,001,0896,1
2023-02-01,001,0897,1
2023-02-01,001,0898,1
2023-02-01,001,0899,1
2023-02-01,001,0900,1
2023-02-01,001,0901,1
2023-02-01,001,0902,1
2023-02-01,001,0903,1
2023-02-01,001,0904,1
2023-02-01,001,0905,1
2023-02-01,001,0906,1
2023-02-01,001,0907,1
2023-02-01,001,0908,1
2023-02-01,001,0909,1
2023-02-01,001,0910,1
2023-02-01,001,0911,1
2023-02-01,001,0912,1
2023-02-01,001,0913,1
2023-02-01,001,0914,1
2023-02-01,001,0915,1
2023-02-01,001,0916,1
2023-02-01,001,0917,1
2023-02-01,001,0918,1
2023-02-01,001,0919,1
2023-02-01,001,0920,1
2023-02-01,001,0921,1
2023-02-01,001,0922,1
2023-02-01,001,0923,1
2023-02-01,001,0924,1
2023-02-01,001,0925,1
2023-02-01,001,0926,1
2023-02-01,001,0927,1
2023-02-01,001,0928,1
2023-02-01,001,0929,1
2023-02-01,001,0930,1
2023-02-01,001,0931,1
2023-02-01,001,0932,1
2023-02-01,001,0933,1
2023-02-01,001,0934,1
2023-02-01,001,0935,1
2023-02-01,001,0936,1
2023-02-01,001,0937,1
2023-02-01,001,0938,1
2023-02-01,001,0939,1
2023-02-01,001,0940,1
2023-02-01,001,0941,1
2023-02-01,001,0942,1
2023-02-01,001,0943,1
2023-02-01,001,0944,1
2023-02-01,001,0945,1
2023-02-01,001,0946,1
2023-02-01,001,0947,1
2023-02-01,001,0948,1
2023-02-01,001,0949,1
2023-02-01,001,0950,1
2023-02-01,001,0951,1
2023-02-01,001,0952,1
2023-02-01,001,0953,1
2023-02-01,001,0954,1
2023-02-01,001,0955,1
2023-02-01,001,0956,1
2023-02-01,001,0957,1
2023-02-01,001,0958,1
2023-02-01,001,0959,1
2023-02-01,001,0960,1
2023-02-01,001,0961,1
2023-02-01,001,0962,1
2023-02-01,001,0963,1
2023-02-01,001,0964,1
2023-02-01,001,0965,1
2023-02-01,001,0966,1
2023-02-01,001,0967,1
2023-02-01,001,0968,1
2023-02-01,001,0969,1
2023-02-01,001,0970,1
2023-02-01,001,0971,1
2023-02-01,001,0972,1
2023-02-01,001,0973,1
2023-02-01,001,0974,1
2023-02-01,001,0975,1
2023-02-01,001,0976,1
2023-02-01,001,0977,1
2023-02-01,001,0978,1
2023-02-01,001,0979,1
2023-02-01,001,0980,1
2023-02-01,001,0981,1
2023-02-01,001,0982,1
2023-02-01,001,0983,1
2023-02-01,001,0984,1
2023-02-01,001,0985,1
2023-02-01,001,0986,1
2023-02-01,001,0987,1
2023-02-01,001,0988,1
2023-02-01,001,0989,1
2023-02-01,001,0990,1
2023-02-01,001,0991,1
2023-02-01,001,0992,1
2023-02-01,001,0993,1
2023-02-01,001,0994,1
2023-02-01,001,0995,1
2023-02-01,001,0996,1
2023-02-01,001,0997,1
